,File_name,File_path,File_size_bytes,File_size,Creation_time,Modification_time,Title,Author,Pages,author,category,comments,content_status,created,identifier,keywords,language,last_modified_by,last_printed,modified,revision,subject,title,version,Image_height,Image_width,Image_format,Image_mode,Image_is_animated,Frames_in_image
0,Rubinshteyn_N_L_Russkaya_istoriografia_SPb__2008.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /Литература. Теория и методология/Rubinshteyn_N_L_Russkaya_istoriografia_SPb__2008.pdf,165861607,158.18 MB,Tue Mar 16 08:47:45 2021,Mon Feb  1 21:01:21 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Professionalnye_istoriki_v_publichnoy_istorii1.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /Литература. Теория и методология/Professionalnye_istoriki_v_publichnoy_istorii1.pdf,1591835,1.52 MB,Mon Jan 18 13:07:42 2021,Sun Jan 10 16:48:43 2021,Untitled,Foxit Phantom - Foxit Corporation,8.0,,,,,,,,,,,,,,,,,,,,,
0,nauka-i-obschestvo-publichnaya-istoriya-v-kontekste-istoricheskoy-kultury-epohi-globalizatsii.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /Литература. Теория и методология/nauka-i-obschestvo-publichnaya-istoriya-v-kontekste-istoricheskoy-kultury-epohi-globalizatsii.pdf,326480,318.83 KB,Tue Nov 30 03:11:40 2021,Sun Jan 10 16:48:14 2021,"Метод искусственного замораживания фильтрующих грунтов широко используется в практике гражданского строительства при проходке стволов шахт, метро и подобных объектов как средство борьбы с прорывом фильтрующейся жидкости",Microsoft® Word 2010,13.0,,,,,,,,,,,,,,,,,,,,,
0,bfa7dcd5cdae826016d64c7e05a008d2.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /Литература. Теория и методология/bfa7dcd5cdae826016d64c7e05a008d2.pdf,3066119,2.92 MB,Mon Oct  4 12:31:48 2021,Mon Jan 18 23:48:45 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Rumyantseva.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /Литература. Теория и методология/Rumyantseva.pdf,3516038,3.35 MB,Tue Apr 13 16:32:38 2021,Tue Jan 12 12:54:47 2021,HSE_sourcestudy_1.indd,Acrobat Distiller 10.1.5 (Windows),688.0,,,,,,,,,,,,,,,,,,,,,
0,Repina_L_P__Zvereva_V_V__Paramonova_M_Yu_-_Is.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /Литература. Теория и методология/Repina_L_P__Zvereva_V_V__Paramonova_M_Yu_-_Is.pdf,34379349,32.79 MB,Mon Feb 15 21:14:57 2021,Sat Jan 23 14:20:27 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Istoria_i_pamyat.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /Литература. Теория и методология/Istoria_i_pamyat.pdf,15298286,14.59 MB,Mon Jan 25 18:34:50 2021,Mon Jan 18 23:47:33 2021,Целью настоящего сборника – представить,Acrobat Distiller 7.0.5 (Windows),768.0,,,,,,,,,,,,,,,,,,,,,
0,im-28-7-i-4-2010.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /Литература. Теория и методология/im-28-7-i-4-2010.pdf,657375,641.97 KB,Sat Jan 23 13:25:24 2021,Sat Jan 23 13:25:16 2021,Спор М. В. Ломоносова и Г.-Ф. Миллера как конфликт разных историографических культур,ABBYY FineReader 9.0 Professional Edition,15.0,,,,,,,,,,,,,,,,,,,,,
0,2014_GPIBR_RBK_SIM_MFR.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /Литература. Теория и методология/2014_GPIBR_RBK_SIM_MFR.pdf,4492919,4.28 MB,Mon Jan 18 13:07:50 2021,Sun Jan 10 16:49:18 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,roii-dialogue-44_13.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /Литература. Теория и методология/roii-dialogue-44_13.pdf,342700,334.67 KB,Mon Jan 18 13:07:42 2021,Sun Jan 10 16:49:32 2021,ОБРАЗ  ДРУГОГО,Microsoft® Office Word 2007,15.0,,,,,,,,,,,,,,,,,,,,,
0,"Гендерная история,. Теория и методология. Презентация.pdf","/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /доклад/Гендерная история,. Теория и методология. Презентация.pdf",1536323,1.47 MB,Fri Nov 12 18:39:10 2021,Tue Mar 16 12:06:27 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Доклад. Гендерная история.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /доклад/Доклад. Гендерная история.docx,33876,33.08 KB,Fri Nov 26 20:43:54 2021,Mon Mar 15 20:53:13 2021,,,,Карнаухов Иван Алексеевич,,,,2021-02-15 21:29:00,,,,Карнаухов Иван Алексеевич,,2021-03-15 17:53:00,9.0,,,,,,,,,
0,2009_Sb_statey_Pol_Gender_Kultura_Nemetsie_i_russkie_isledovania.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /доклад/2009_Sb_statey_Pol_Gender_Kultura_Nemetsie_i_russkie_isledovania.pdf,29201766,27.85 MB,Fri Nov 12 18:39:51 2021,Thu Feb 11 08:54:00 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,"доклад. теормет, конспект.docx","/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /доклад/доклад. теормет, конспект.docx",72013,70.33 KB,Tue Nov 30 05:17:33 2021,Wed Feb 17 22:00:37 2021,,,,Карнаухов Иван Алексеевич,,,,2021-02-13 20:42:00,,,,Карнаухов Иван Алексеевич,,2021-02-17 19:00:00,8.0,,,,,,,,,
0,"(What is history) Rose, Sonya O - What is gender history_-Polity (2010).pdf","/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /доклад/(What is history) Rose, Sonya O - What is gender history_-Polity (2010).pdf",559193,546.09 KB,Sat Jan 15 22:53:29 2022,Thu Feb 11 08:54:00 2021,What Is Gender History?,Acrobat Distiller 4.05 for Macintosh,167.0,,,,,,,,,,,,,,,,,,,,,
0,2001_Zherebkin_S_V__red__Vvedenie_v_gendernye_issledovania_Ch_II_Khrestomatia.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /доклад/2001_Zherebkin_S_V__red__Vvedenie_v_gendernye_issledovania_Ch_II_Khrestomatia.pdf,84230103,80.33 MB,Thu Jan 20 14:48:47 2022,Thu Feb 11 08:54:00 2021,Введение в гендервые исследования. Ч. II: Хрестоматия,Adobe Acrobat 10.1.13 Paper Capture Plug-in,993.0,,,,,,,,,,,,,,,,,,,,,
0,Najmabadi_Beyond_the_Americas.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /доклад/Najmabadi_Beyond_the_Americas.pdf,84117,82.15 KB,Thu Apr 21 20:09:08 2022,Mon Feb 15 23:58:44 2021,18.1najmabadi.indd,Acrobat Distiller 6.0.1 for Macintosh,11.0,,,,,,,,,,,,,,,,,,,,,
0,Текст для чтения.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /доклад/Текст для чтения.docx,29706,29.01 KB,Tue Mar 16 12:10:09 2021,Tue Mar 16 12:10:09 2021,,,,Карнаухов Иван Алексеевич,,,,2021-03-15 17:53:00,,,,Карнаухов Иван Алексеевич,,2021-03-16 09:10:00,5.0,,,,,,,,,
0,Repina_L_P_Zhenschiny_i_muzhchiny_v_istorii_Novaya_kartina_evropeyskogo_proshlogo_Ocherki_Khrestomatia.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /доклад/Repina_L_P_Zhenschiny_i_muzhchiny_v_istorii_Novaya_kartina_evropeyskogo_proshlogo_Ocherki_Khrestomatia.pdf,29700882,28.32 MB,Fri Nov 12 18:40:05 2021,Fri Feb 12 22:23:17 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Kollektiv_avtorov_Vvedenie_v_gendernye_issledovania_Tom_1_Uchebnoe_posobie.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /доклад/Kollektiv_avtorov_Vvedenie_v_gendernye_issledovania_Tom_1_Uchebnoe_posobie.pdf,5167477,4.93 MB,Tue Nov 30 03:11:40 2021,Mon Feb 15 23:47:28 2021,ff,GPL Ghostscript 9.05,700.0,,,,,,,,,,,,,,,,,,,,,
0,Семинар 6. теория и методология.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Теория и методология /Семинары. Теория и методология/Семинар 6. теория и методология.docx,18331,17.9 KB,Mon Feb 15 22:44:29 2021,Mon Feb 15 22:44:29 2021,,,,Карнаухов Иван Алексеевич,,,,2021-02-13 22:04:00,,,,Карнаухов Иван Алексеевич,,2021-02-15 19:44:00,5.0,,,,,,,,,
0,Лекции. Национальное в литературе и кино.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Национальное в литературе и кино/Лекции. Национальное в литературе и кино.docx,44724,43.68 KB,Sun Sep  5 23:10:55 2021,Thu Jun 24 11:15:09 2021,,,,Карнаухов Иван Алексеевич,,,,2021-02-04 09:59:00,,,,Карнаухов Иван Алексеевич,,2021-06-24 08:15:00,16.0,,,,,,,,,
0,Карнаухов И. А. БИС181.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Национальное в литературе и кино/Эссе/Карнаухов И. А. БИС181.docx,23123,22.58 KB,Thu Jun 24 12:48:21 2021,Thu Jun 24 11:15:44 2021,,,,Карнаухов Иван Алексеевич,,,,2021-06-15 20:44:00,,,,Карнаухов Иван Алексеевич,,2021-06-24 08:15:00,4.0,,,,,,,,,
0,Карнаухов И. А. БИС181.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Национальное в литературе и кино/Эссе/Карнаухов И. А. БИС181.pdf,173576,169.51 KB,Thu Apr 20 15:53:52 2023,Thu Jun 24 12:48:33 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Текст. Умаровна.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Национальное в литературе и кино/Эссе/Текст. Умаровна.docx,22978,22.44 KB,Tue Jun 15 23:44:19 2021,Tue Jun 15 23:44:19 2021,,,,Карнаухов Иван Алексеевич,,,,2021-06-15 16:07:00,,,,Карнаухов Иван Алексеевич,,2021-06-15 20:44:00,5.0,,,,,,,,,
0,заявление .docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Национальное в литературе и кино/Эссе/заявление .docx,14696,14.35 KB,Tue Jan 25 14:54:16 2022,Tue Jun 15 20:49:54 2021,,,,Карнаухов Иван Алексеевич,,,,2021-06-15 16:07:00,,,,Карнаухов Иван Алексеевич,,2021-06-15 17:49:00,2.0,,,,,,,,,
0,russ.12118.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Национальное в литературе и кино/доклад. хаджи мурат/russ.12118.pdf,533302,520.8 KB,Thu Apr 21 20:09:08 2022,Wed Jun  9 22:47:18 2021,"Tolstoy's Enigmatic Final Hero: Holy War, Sufism, and the Spiritual Path in Hadji Murat",Acrobat Distiller 5.0.5 (Windows); modified using iTextSharp 5.4.1 ©2000-2012 1T3XT BVBA (AGPL-version),15.0,,,,,,,,,,,,,,,,,,,,,
0,zamysel-sozdaniya-povesti-l-n-tolstogo-hadzhi-murat.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Национальное в литературе и кино/доклад. хаджи мурат/zamysel-sozdaniya-povesti-l-n-tolstogo-hadzhi-murat.pdf,293659,286.78 KB,Wed Jun  9 22:36:09 2021,Wed Jun  9 22:36:02 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,доклад. хаджи мурат.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Национальное в литературе и кино/доклад. хаджи мурат/доклад. хаджи мурат.docx,11794,11.52 KB,Wed Jun  9 22:49:50 2021,Wed Jun  9 22:37:53 2021,,,,Карнаухов Иван Алексеевич,,,,2021-06-09 19:37:00,,,,Карнаухов Иван Алексеевич,,2021-06-09 19:37:00,1.0,,,,,,,,,
0,hadjimurad2-with-cover-page.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Национальное в литературе и кино/доклад. хаджи мурат/hadjimurad2-with-cover-page.pdf,5037650,4.8 MB,Wed Jun  9 22:32:54 2021,Wed Jun  9 22:32:50 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,НИС Лекция 1 Введение в НКИ 2020_2021.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/НИС Лекция 1 Введение в НКИ 2020_2021.pdf,11733115,11.19 MB,Sat Sep 25 16:12:43 2021,Fri Jan 15 21:35:56 2021,НИС Лекция 1 Введение в НКИ 2020:2021,macOS Версия 10.14.6 (Выпуск 18G7016) Quartz PDFContext,54.0,,,,,,,,,,,,,,,,,,,,,
0,izuchenie-emotsiy-kak-oblast-mezhdistsiplinarnoy-integratsii-istoriya-i-sotsiologiya-v-poiskah-obyasneniya-emotsionalnogo-povorota-k-vyhodu-russkogo-perevoda-knigi-yana-plampera-istoriya-emotsiy.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/izuchenie-emotsiy-kak-oblast-mezhdistsiplinarnoy-integratsii-istoriya-i-sotsiologiya-v-poiskah-obyasneniya-emotsionalnogo-povorota-k-vyhodu-russkogo-perevoda-knigi-yana-plampera-istoriya-emotsiy.pdf,28477848,27.16 MB,Tue Jun 15 18:30:36 2021,Sat Jun 12 21:11:11 2021,Социологическое обозрение. Том 17. № 3,Adobe PDF Library 15.0; modified using iText® 5.5.9 ©2000-2015 iText Group NV (AGPL-version),23.0,,,,,,,,,,,,,,,,,,,,,
0,1858841.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/1858841.pdf,860563,840.39 KB,Thu Apr 21 20:09:08 2022,Tue Jun  8 20:49:41 2021,Emotionology: Clarifying the History of Emotions and Emotional Standards,iText® 5.5.8 ©2000-2015 iText Group NV (AGPL-version); modified using iText® 7.1.3 ©2000-2018 iText Group NV (JSTOR Michigan; licensed version),25.0,,,,,,,,,,,,,,,,,,,,,
0,plamper_ia_istoriia_emotsii.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/plamper_ia_istoriia_emotsii.pdf,5787374,5.52 MB,Mon Jun 14 16:08:55 2021,Tue Jun  8 20:32:03 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,rets-na-kn-yan-plamper-istoriya-emotsiy-per-s-angl-k-levinsona-m-nlo-2018-568-s.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/rets-na-kn-yan-plamper-istoriya-emotsiy-per-s-angl-k-levinsona-m-nlo-2018-568-s.pdf,300991,293.94 KB,Mon Jun 14 22:14:58 2021,Mon Jun 14 22:14:28 2021,forum_47_el_annot.indd,Acrobat Distiller 9.5.1 (Windows),21.0,,,,,,,,,,,,,,,,,,,,,
0,А.Хокшилд.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/А.Хокшилд.pdf,14802530,14.12 MB,Sat Feb 11 03:48:00 2023,Tue Jun  8 20:24:13 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Lisa Feldman Barret - How Emotions Are Made.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/Lisa Feldman Barret - How Emotions Are Made.pdf,4900854,4.67 MB,Tue Jun  8 20:30:18 2021,Tue Jun  8 20:30:14 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Карнаухов И. А. БИС181.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/Карнаухов И. А. БИС181.docx,27133,26.5 KB,Sun Jan 22 21:00:17 2023,Sun Dec 26 03:40:15 2021,,,,Карнаухов Иван Алексеевич,,,,2021-06-15 15:47:00,,,,Карнаухов Иван Алексеевич,,2021-12-26 00:40:00,6.0,,,,,,,,,
0,style.48.3.411.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/style.48.3.411.pdf,772771,754.66 KB,Thu Apr 21 20:09:08 2022,Tue Jun  8 20:46:43 2021,Cognitive Literary Science: Developments and Perspectives,Adobe PDF Library 9.9; modified using iText® 7.1.3 ©2000-2018 iText Group NV (JSTOR Michigan; licensed version),15.0,,,,,,,,,,,,,,,,,,,,,
0,26934334.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/26934334.pdf,323979,316.39 KB,Thu Apr 21 20:09:08 2022,Tue Jun  8 20:35:28 2021,Editorial,"iTextSharp"" 5.5.10 ©2000-2016 iText Group NV (AGPL-version); modified using iText® 7.1.3 ©2000-2018 iText Group NV (JSTOR Michigan; licensed version)",17.0,,,,,,,,,,,,,,,,,,,,,
0,23277639.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/23277639.pdf,3083415,2.94 MB,Thu Apr 21 20:09:08 2022,Tue Jun  8 20:45:24 2021,ARE EMOTIONS A KIND OF PRACTICE (AND IS THAT WHAT MAKES THEM HAVE A HISTORY)? A BOURDIEUIAN APPROACH TO UNDERSTANDING EMOTION,iText® 5.5.8 ©2000-2015 iText Group NV (AGPL-version); modified using iText® 7.1.3 ©2000-2018 iText Group NV (JSTOR Michigan; licensed version),29.0,,,,,,,,,,,,,,,,,,,,,
0,40864443.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/40864443.pdf,2796808,2.67 MB,Thu Apr 21 20:09:08 2022,Tue Jun  8 20:42:03 2021,"THE HISTORY OF EMOTIONS: AN INTERVIEW WITH WILLIAM REDDY, BARBARA ROSENWEIN, AND PETER STEARNS",iText® 5.5.8 ©2000-2015 iText Group NV (AGPL-version); modified using iText® 7.1.3 ©2000-2018 iText Group NV (JSTOR Michigan; licensed version),30.0,,,,,,,,,,,,,,,,,,,,,
0,2155767.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/2155767.pdf,4033504,3.85 MB,Thu Apr 21 20:09:08 2022,Tue Jun  8 20:52:55 2021,The Anthropology of Emotions,iText® 5.5.8 ©2000-2015 iText Group NV (AGPL-version); modified using iText® 7.1.3 ©2000-2018 iText Group NV (JSTOR Michigan; licensed version),33.0,,,,,,,,,,,,,,,,,,,,,
0,"(Научная библиотека) Плампер Ян, Шахадат Шамма, Эли Марк - Российская империя чувств  Подходы к культурной истории эмоций-Новое литературное обозрение (2010).pdf","/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/(Научная библиотека) Плампер Ян, Шахадат Шамма, Эли Марк - Российская империя чувств  Подходы к культурной истории эмоций-Новое литературное обозрение (2010).pdf",172523406,164.53 MB,Tue Jun  8 20:31:14 2021,Wed Mar  3 23:12:05 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Юлия_Лернер_Телетерапия_без_психологии.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/Юлия_Лернер_Телетерапия_без_психологии.pdf,186141,181.78 KB,Tue Jun  8 20:10:51 2021,Tue Jun  8 19:59:56 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Aesthetic Experience and Somaesthetics - Richard Shusterman.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/Aesthetic Experience and Somaesthetics - Richard Shusterman.pdf,3910796,3.73 MB,Sat Feb 11 03:48:00 2023,Tue Jun  8 20:11:11 2021,Aesthetic Experience and Somaesthetics,Adobe PDF Library 15.0,233.0,,,,,,,,,,,,,,,,,,,,,
0,Плампер_История эмоций-327-329.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/Плампер_История эмоций-327-329.pdf,65460,63.93 KB,Sat Feb 11 03:48:00 2023,Tue Jun  8 20:00:33 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Исследование_16_уроков_для_начинающих_авторов.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/Исследование_16_уроков_для_начинающих_авторов.pdf,6113683,5.83 MB,Tue Jun  8 18:46:22 2021,Tue Jun  8 18:46:19 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Темы_эссе_по_Новой_культурной_истории.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/Темы_эссе_по_Новой_культурной_истории.docx,10229,9.99 KB,Sat Feb 11 03:48:00 2023,Tue Jun  8 18:45:53 2021,,,,,,,,,,,,,,,0.0,,,,,,,,,
0,Timothy_Aubry_and_Trysh_Travis_eds_Rethinking_Therapeutic_Culture.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/Timothy_Aubry_and_Trysh_Travis_eds_Rethinking_Therapeutic_Culture.pdf,913522,892.11 KB,Sat Feb 11 03:48:00 2023,Tue Jun  8 20:26:51 2021,Rethinking Therapeutic Culture,3-Heights(TM) PDF Optimization API 4.5.19.0 (http://www.pdf-tools.com),278.0,,,,,,,,,,,,,,,,,,,,,
0,24653777.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/24653777.pdf,623421,608.81 KB,Thu Apr 21 20:09:08 2022,Tue Jun  8 20:34:01 2021,Transitory Feelings? On Challenges and Trends within the History of Emotions,iText® 5.5.9 ©2000-2015 iText Group NV (AGPL-version); modified using iText® 7.1.3 ©2000-2018 iText Group NV (JSTOR Michigan; licensed version),11.0,,,,,,,,,,,,,,,,,,,,,
0,Конспект. Эссе. Новая культурная история.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/Конспект. Эссе. Новая культурная история.docx,70211,68.57 KB,Tue Jun 15 18:32:07 2021,Tue Jun 15 18:32:07 2021,,,,Карнаухов Иван Алексеевич,,,,2021-06-08 15:52:00,,,,Карнаухов Иван Алексеевич,,2021-06-15 15:32:00,15.0,,,,,,,,,
0,Текст. Эссе. Новая кульутрная история.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Эссе/Текст. Эссе. Новая кульутрная история.docx,27818,27.17 KB,Wed Jun  8 18:36:46 2022,Tue Jun 15 18:46:55 2021,,,,Карнаухов Иван Алексеевич,,,,2021-06-08 15:52:00,,,,Карнаухов Иван Алексеевич,,2021-06-15 15:46:00,11.0,,,,,,,,,
0,Lynn Hunt. The New Cultural History.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Литература. Новая культурная история/Lynn Hunt. The New Cultural History.pdf,5147136,4.91 MB,Fri Jan 15 21:35:41 2021,Fri Jan 15 21:34:46 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,izuchenie-emotsiy-kak-oblast-mezhdistsiplinarnoy-integratsii-istoriya-i-sotsiologiya-v-poiskah-obyasneniya-emotsionalnogo-povorota-k-vyhodu-russkogo-perevoda-knigi-yana-plampera-istoriya-emotsiy.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Литература. Новая культурная история/izuchenie-emotsiy-kak-oblast-mezhdistsiplinarnoy-integratsii-istoriya-i-sotsiologiya-v-poiskah-obyasneniya-emotsionalnogo-povorota-k-vyhodu-russkogo-perevoda-knigi-yana-plampera-istoriya-emotsiy.pdf,28477848,27.16 MB,Mon Apr 19 12:32:02 2021,Mon Apr 19 12:31:24 2021,Социологическое обозрение. Том 17. № 3,Adobe PDF Library 15.0; modified using iText® 5.5.9 ©2000-2015 iText Group NV (AGPL-version),23.0,,,,,,,,,,,,,,,,,,,,,
0,"Current_Emotion_Research_in_History:_Or,_Doing_History_from_the.pdf","/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Литература. Новая культурная история/Current_Emotion_Research_in_History:_Or,_Doing_History_from_the.pdf",137164,133.95 KB,Sat Feb 11 03:48:00 2023,Mon Apr 19 12:30:32 2021,"Current Emotion Research in History: Or, Doing History from the Inside Out",Adobe PDF Library 9.0; modified using iText 4.2.0 by 1T3XT,8.0,,,,,,,,,,,,,,,,,,,,,
0,Mishel_Pasturo_Cherny_Istoria_tsveta.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Литература. Новая культурная история/Mishel_Pasturo_Cherny_Istoria_tsveta.pdf,4220515,4.02 MB,Sat Feb 11 03:48:00 2023,Sat Mar 13 20:09:10 2021,,Adobe Acrobat Pro 11.0.6,169.0,,,,,,,,,,,,,,,,,,,,,
0,"Gretchen_E_Henderson_Ugliness_A_Cultural_History_2015,_Reaktion.pdf","/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Литература. Новая культурная история/Gretchen_E_Henderson_Ugliness_A_Cultural_History_2015,_Reaktion.pdf",6431584,6.13 MB,Sat Feb 11 03:48:00 2023,Fri Mar 19 19:20:16 2021,Ugliness,Acrobat Distiller 11.0 (Windows),242.0,,,,,,,,,,,,,,,,,,,,,
0,Istoria_i_antropologia_Mezhdistsiplinarnye_issledovania_compressed.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Литература. Новая культурная история/Istoria_i_antropologia_Mezhdistsiplinarnye_issledovania_compressed.pdf,57277424,54.62 MB,Sat Feb 11 03:48:00 2023,Mon May 31 10:22:35 2021,,,,,,,,,,,,,,,,,,,,,,,,
0,Семинар 4. Новая культурная история.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Семинары/Семинар 4. Новая культурная история.docx,23554,23.0 KB,Sun Jan 22 20:55:45 2023,Sun Feb  7 17:55:22 2021,,,,Карнаухов Иван Алексеевич,,,,2021-02-06 20:39:00,,,,Карнаухов Иван Алексеевич,,2021-02-07 14:55:00,10.0,,,,,,,,,
0,Семинар 2. Новая культурная история.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Семинары/Семинар 2. Новая культурная история.docx,27079,26.44 KB,Sun Jan 22 20:55:01 2023,Mon Jan 25 16:16:30 2021,,,,Карнаухов Иван Алексеевич,,,,2021-01-22 16:27:00,,,,Карнаухов Иван Алексеевич,,2021-01-25 13:16:00,4.0,,,,,,,,,
0,Семинар 8. Новая культурная история.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/Семинары/Семинар 8. Новая культурная история.docx,21456,20.95 KB,Sun Jan 22 20:56:23 2023,Mon Mar 15 16:17:24 2021,,,,Карнаухов Иван Алексеевич,,,,2021-03-13 17:10:00,,,,Карнаухов Иван Алексеевич,,2021-03-15 13:17:00,4.0,,,,,,,,,
0,Карнаухов Иван БИС181.docx,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/контрольные/Карнаухов Иван БИС181.docx,13422,13.11 KB,Sun Mar 14 23:07:29 2021,Sun Mar 14 23:07:29 2021,,,,Карнаухов Иван Алексеевич,,,,2021-03-14 19:25:00,,,,Карнаухов Иван Алексеевич,,2021-03-14 20:07:00,1.0,,,,,,,,,
0,Pirogovskaya_M_Miazmy_simptomy_uliki_zapakhi_mezhdu_meditsinoy_i.pdf,/Users/karnaukhovivan/Desktop/3 курс/2 семестр/Новая культурная история/контрольные/Pirogovskaya_M_Miazmy_simptomy_uliki_zapakhi_mezhdu_meditsinoy_i.pdf,6390894,6.09 MB,Sat Feb 11 03:48:00 2023,Fri May 21 21:10:20 2021,,,,,,,,,,,,,,,,,,,,,,,,
